"location","date","total_cases","new_cases","total_deaths","new_deaths","gdp_per_capita","population","lockdown_date","total_doses_administered","pc_of_population_fully_vaccinated","gdp","gdp_status","daily_infection_rate","daily_death_rate"
"United Kingdom",2020-04-11,70272,5195,10760,1152,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000765253468152287,0.0000169696245488245
"United Kingdom",2020-04-12,78991,8719,11599,839,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.000128435899688543,0.0000123589539899859
"United Kingdom",2020-04-13,84279,5288,12285,686,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000778952904637015,0.0000101051757295952
"United Kingdom",2020-04-14,88621,4342,13029,744,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000639601647491286,0.0000109595491877825
"United Kingdom",2020-04-15,93873,5252,14073,1044,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000773649896965507,0.0000153787222473722
"United Kingdom",2020-04-16,98476,4603,14915,842,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000678048453109716,0.0000124031457205818
"United Kingdom",2020-04-17,103093,4617,15944,1029,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000680110733870858,0.0000151577635943927
"United Kingdom",2020-04-18,108692,5599,16879,935,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000824764998688095,0.0000137730893690546
"United Kingdom",2020-04-19,114217,5525,17994,1115,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000813864371807773,0.0000164245932048085
"United Kingdom",2020-04-20,120067,5850,18492,498,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000861738746619995,0.00000733582727891894
"United Kingdom",2020-04-21,124743,4676,19051,559,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000688801774221384,0.00000823439246770218
"United Kingdom",2020-04-22,129044,4301,20223,1172,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000633562110976513,0.0000172642360861305
"United Kingdom",2020-04-23,133495,4451,21060,837,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000655657976274461,0.0000123294928362553
"United Kingdom",2020-04-24,138078,4583,21787,727,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000675102337736656,0.0000107091293810724
"United Kingdom",2020-04-25,143464,5386,22792,1005,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000793388869965008,0.0000148042297496256
"United Kingdom",2020-04-26,148377,4913,23635,843,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000723713241392143,0.0000124178762974471
"United Kingdom",2020-04-27,152840,4463,24055,420,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000657425645498297,0.00000618684228342561
"United Kingdom",2020-04-28,157149,4309,24393,338,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000634740557125737,0.00000497893498047109
"United Kingdom",2020-04-29,161145,3996,25302,909,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000588633851537351,0.0000133900943705569
"United Kingdom",2020-04-30,165221,4076,26097,795,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.000060041831302959,0.0000117108086079128
"United Kingdom",2020-05-01,171253,6032,26771,674,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.000088854839651484,0.00000992840880721157
"United Kingdom",2020-05-02,177454,6201,27510,739,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000913443071417195,0.000010885896303456
"United Kingdom",2020-05-03,182260,4806,28131,621,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000707951524146273,0.00000914768823335072
"United Kingdom",2020-05-04,186599,4339,28446,315,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000639159730185327,0.00000464013171256921
"United Kingdom",2020-05-05,190584,3985,28734,288,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000587013488082168,0.00000424240613720613
"United Kingdom",2020-05-06,194990,4406,29427,693,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000649029216685077,0.0000102082897676523
"United Kingdom",2020-05-07,201201,6211,30076,649,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000914916129103725,0.00000956014438557909
"United Kingdom",2020-05-08,206715,5514,30615,539,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000812244008352591,0.0000079397809303962
"United Kingdom",2020-05-09,211364,4649,31241,626,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000684824518467754,0.00000922134111767722
"United Kingdom",2020-05-10,215260,3896,31587,346,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000573903274672052,0.00000509677959539348
"United Kingdom",2020-05-11,219183,3923,31855,268,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000577880530425682,0.00000394779459990015
"United Kingdom",2020-05-12,223060,3877,32065,210,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000571104465067645,0.0000030934211417128
"United Kingdom",2020-05-13,226463,3403,32692,627,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000501281530726127,0.00000923607169454252
"United Kingdom",2020-05-14,229705,3242,33186,494,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000477565301972996,0.00000727690497145774
"United Kingdom",2020-05-15,233151,3446,33614,428,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000507615678778206,0.000006304686898348
"United Kingdom",2020-05-16,236711,3560,33998,384,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000524408536404647,0.00000565654151627484
"United Kingdom",2020-05-17,240161,3450,34466,468,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000508204901852818,0.00000689390997295996
"United Kingdom",2020-05-18,243695,3534,34636,170,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000520578586419669,0.00000250419806710084
"United Kingdom",2020-05-19,246406,2711,34796,160,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000399345938818258,0.00000235689229844785
"United Kingdom",2020-05-20,248818,2412,35341,545,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000355301513991014,0.00000802816439158799
"United Kingdom",2020-05-22,250908,2615,36042,338,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000385204585027571,0.00000497893498047109
"United Kingdom",2020-05-23,254195,3287,36393,351,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.000048419406156238,0.00000517043247971997
"United Kingdom",2020-05-24,257154,2959,36675,282,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000435877769444199,0.00000415402267601434
"United Kingdom",2020-05-25,259559,2405,36793,118,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000354270373610443,0.00000173820807010529
"United Kingdom",2020-05-26,261184,1625,36914,121,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.000023937187406111,0.00000178239980070119
"United Kingdom",2020-05-27,265227,4043,37048,134,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000595557222664041,0.00000197389729995008
"United Kingdom",2020-05-28,267240,2013,37460,412,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.000029652651229847,0.00000606899766850322
"United Kingdom",2020-05-29,269127,1887,37837,377,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000277965985448193,0.00000555342747821775
"United Kingdom",2020-05-30,271222,2095,38161,324,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000308605585328015,0.0000047727069043569
"United Kingdom",2020-05-31,272826,1604,38376,215,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000236278452919397,0.0000031670740260393
"United Kingdom",2020-06-01,274762,1936,38489,113,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.000028518396811219,0.00000166455518577879
"United Kingdom",2020-06-02,276332,1570,39045,556,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000231270056785195,0.00000819020073710628
"United Kingdom",2020-06-03,277985,1653,39369,324,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000243496435583394,0.0000047727069043569
"United Kingdom",2020-06-04,279856,1871,39728,359,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000275609093149746,0.00000528827709464237
"United Kingdom",2020-06-05,281661,1805,39904,176,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000265886912418648,0.00000259258152829264
"United Kingdom",2020-06-06,283311,1650,40261,357,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000243054518277435,0.00000525881594091177
"United Kingdom",2020-06-07,284868,1557,40465,204,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000229355081792707,0.00000300503768052101
"United Kingdom",2020-06-08,286194,1326,40542,77,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000195327449233866,0.00000113425441862803
"United Kingdom",2020-06-09,287399,1205,40597,55,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000177503451226854,0.000000810181727591449
"United Kingdom",2020-06-10,289140,1741,40883,286,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000256459343224857,0.00000421294498347553
"United Kingdom",2020-06-11,290143,1003,41128,245,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.000014774768595895,0.00000360899133199827
"United Kingdom",2020-06-12,291409,1266,41279,151,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000186489103114686,0.00000222431710666016
"United Kingdom",2020-06-13,292950,1541,41481,202,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000226998189494259,0.00000297557652679041
"United Kingdom",2020-06-14,294375,1425,41662,181,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000209910720330512,0.00000266623441261913
"United Kingdom",2020-06-15,295889,1514,41698,36,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000223020933740628,0.000000530300767150766
"United Kingdom",2020-06-16,296857,968,41736,38,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000142591984056095,0.000000559761920881365
"United Kingdom",2020-06-17,298136,1279,41969,233,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000188404078107175,0.00000343222440961468
"United Kingdom",2020-06-18,299251,1115,42153,184,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000164245932048085,0.00000271042614321503
"United Kingdom",2020-06-19,300469,1218,42288,135,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000179418426219343,0.00000198862787681537
"United Kingdom",2020-06-20,301815,1346,42461,173,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000198273564606925,0.00000254838979769674
"United Kingdom",2020-06-21,303110,1295,42589,128,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000190760970405623,0.00000188551383875828
"United Kingdom",2020-06-22,304331,1221,42632,43,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000179860343525302,0.00000063341480520786
"United Kingdom",2020-06-23,305289,958,42647,15,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000141118926369565,0.000000220958652979486
"United Kingdom",2020-06-24,306210,921,42927,280,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000135668612929404,0.00000412456152228374
"United Kingdom",2020-06-25,306862,652,43081,154,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.00000960433611617499,0.00000226850883725606
"United Kingdom",2020-06-26,307980,1118,43230,149,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000164687849354044,0.00000219485595292956
"United Kingdom",2020-06-27,309360,1380,43414,184,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000203281960741127,0.00000271042614321503
"United Kingdom",2020-06-28,310250,890,43514,100,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000131102134101162,0.00000147305768652991
"United Kingdom",2020-06-29,311151,901,43550,36,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000132722497556345,0.000000530300767150766
"United Kingdom",2020-06-30,311965,814,43575,25,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000119906895683534,0.000000368264421632477
"United Kingdom",2020-07-01,312654,689,43730,155,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000101493674601911,0.00000228323941412136
"United Kingdom",2020-07-02,313483,829,43906,176,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000122116482213329,0.00000259258152829264
"United Kingdom",2020-07-04,284276,519,44131,136,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.00000764516939309022,0.00000200335845368067
"United Kingdom",2020-07-05,284900,624,44198,67,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.00000919187996394662,0.000000986948649975038
"United Kingdom",2020-07-06,285416,516,44220,22,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.00000760097766249432,0.00000032407269103658
"United Kingdom",2020-07-07,285768,352,44236,16,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.00000518516305658527,0.000000235689229844785
"United Kingdom",2020-07-08,286349,581,44391,155,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.00000855846515873876,0.00000228323941412136
"United Kingdom",2020-07-09,286979,630,44517,126,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.00000928026342513841,0.00000185605268502768
"United Kingdom",2020-07-10,287621,642,44602,85,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.000009457030347522,0.00000125209903355042
"United Kingdom",2020-07-11,288133,512,44650,48,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.00000754205535503312,0.000000707067689534355
"United Kingdom",2020-07-12,288953,820,44798,148,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.0000120790730295452,0.00000218012537606426
"United Kingdom",2020-07-13,289603,650,44819,21,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.00000957487496244439,0.00000030934211417128
"United Kingdom",2020-07-14,290133,530,44830,11,39753.244,67886004,2020-03-18,149664930,75,2698688881196.98,"below average",0.00000780720573860851,0.00000016203634551829
"United States",2019-12-31,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-01,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-02,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-03,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-04,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-05,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-06,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-07,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-08,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-09,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-10,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-11,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-12,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-13,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-14,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-15,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-16,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-17,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-18,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-19,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-20,0,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-21,1,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-01-22,1,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-23,1,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-24,1,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-25,2,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-01-26,2,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-27,5,3,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000906337162917008,0
"United States",2020-01-28,5,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-29,5,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-30,5,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-01-31,6,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-02-01,7,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-02-02,8,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-02-03,11,3,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000906337162917008,0
"United States",2020-02-04,11,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-05,11,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-06,12,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-02-07,12,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-08,12,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-09,12,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-10,12,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-11,13,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-02-12,13,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-13,14,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-02-14,15,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-02-15,15,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-16,15,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-17,15,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-18,15,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-19,15,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-20,15,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-21,16,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-02-22,35,19,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000000574013536514105,0
"United States",2020-02-23,35,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-24,35,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-25,53,18,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000000543802297750205,0
"United States",2020-02-26,53,0,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0,0
"United States",2020-02-27,59,6,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000000181267432583402,0
"United States",2020-02-28,60,1,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000302112387639003,0
"United States",2020-02-29,66,6,0,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000000181267432583402,0
"United States",2020-03-01,69,3,1,1,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000000906337162917008,0.00000000302112387639003
"United States",2020-03-02,89,20,2,1,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000000604224775278006,0.00000000302112387639003
"United States",2020-03-03,103,14,6,4,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000000422957342694604,0.0000000120844955055601
"United States",2020-03-04,125,22,9,3,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000000664647252805806,0.00000000906337162917008
"United States",2020-03-05,159,34,11,2,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.000000102718211797261,0.00000000604224775278006
"United States",2020-03-06,233,74,12,1,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.000000223563166852862,0.00000000302112387639003
"United States",2020-03-07,338,105,14,2,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.000000317218007020953,0.00000000604224775278006
"United States",2020-03-08,433,95,17,3,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.000000287006768257053,0.00000000906337162917008
"United States",2020-03-09,554,121,21,4,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.000000365555989043193,0.0000000120844955055601
"United States",2020-03-10,754,200,26,5,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.000000604224775278006,0.0000000151056193819501
"United States",2020-03-11,1025,271,28,2,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.000000818724570501697,0.00000000604224775278006
"United States",2020-03-12,1312,287,30,2,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.000000867062552523938,0.00000000604224775278006
"United States",2020-03-13,1663,351,40,10,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000010604144806129,0.0000000302112387639003
"United States",2020-03-14,2174,511,47,7,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000015437943008353,0.0000000211478671347302
"United States",2020-03-15,2951,777,57,10,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000234741325195505,0.0000000302112387639003
"United States",2020-03-16,3774,823,69,12,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000248638495026899,0.0000000362534865166803
"United States",2020-03-17,4661,887,85,16,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000267973687835795,0.0000000483379820222404
"United States",2020-03-18,6427,1766,108,23,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00000533530476570479,0.0000000694858491569706
"United States",2020-03-19,9415,2988,150,42,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000090271181426534,0.000000126887202808381
"United States",2020-03-20,14250,4835,150,0,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000146071339423458,0
"United States",2020-03-21,19624,5374,260,110,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.00001623551971172,0.000000332323626402903
"United States",2020-03-22,26747,7123,340,80,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000215194653715262,0.000000241689910111202
"United States",2020-03-23,35206,8459,471,131,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000255556868703832,0.000000395767227807094
"United States",2020-03-24,46442,11236,590,119,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000339453478751184,0.000000359513741290413
"United States",2020-03-25,55231,8789,801,211,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.000026552657749592,0.000000637457137918296
"United States",2020-03-26,69194,13963,1050,249,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.000042183952686034,0.000000752259845221117
"United States",2020-03-27,85991,16797,1296,246,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000507458177517233,0.000000743196473591947
"United States",2020-03-28,104686,18695,1707,411,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000564799108691116,0.0000012416819131963
"United States",2020-03-29,124665,19979,2191,484,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000603590339263964,0.00000146222395617277
"United States",2020-03-30,143025,18360,2509,318,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000554678343705209,0.000000960717392692029
"United States",2020-03-31,164620,21595,3170,661,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000652411701106426,0.00000199696288229381
"United States",2020-04-01,189618,24998,4079,909,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000755220546619979,0.00000274620160363854
"United States",2020-04-02,216721,27103,5138,1059,54225.446,331002647,2020-03-13,597655035,67,17948766160755.6,"above/equal to average",0.0000818815204217989,0.00000319937018509704
